ID,Player,Location,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0
299,AAW Gunawardena (SL),C,1994-1994,1,1,0,2,2,2,10,20,0,0,0
300,AAW Gunawardena (SL),B,1994-1994,1,1,0,2,2,2,10,20,0,0,0
301,Aayan Afzal Khan (UAE),H,2023-2023,3,3,1,37,35*,18.5,58,63.79,0,0,1
302,Aayan Afzal Khan (UAE),A,2022-2023,7,6,1,119,54*,23.8,155,76.77,0,1,0
303,Aayan Afzal Khan (UAE),N,2023-2023,7,6,2,174,94*,43.5,195,89.23,0,1,2
304,Aayan Afzal Khan (UAE),C,2022-2023,17,15,4,330,94*,30,408,80.88,0,2,3
305,Aayan Afzal Khan (UAE),O,2022-2023,25,22,6,450,94*,28.12,554,81.22,0,3,4
306,AB Agarkar (IND),H,1998-2007,69,39,11,553,95,19.75,556,99.46,0,2,1
307,AB Agarkar (IND),A,1998-2007,60,36,5,334,53,10.77,498,67.06,0,1,6
308,AB Agarkar (IND),N,1998-2007,62,38,10,382,47,13.64,520,73.46,0,0,3
309,AB Agarkar (IND),C,1998-2007,191,113,26,1269,95,14.58,1574,80.62,0,3,10
310,AB Agarkar (IND),B,1998-2007,90,49,12,694,95,18.75,735,94.42,0,2,2
311,AB Agarkar (IND),S,1999-2007,38,27,6,248,53,11.8,368,67.39,0,1,4
312,AB Agarkar (IND),O,1998-2007,63,37,8,327,26*,11.27,471,69.42,0,0,4
313,AB Barath (WI),H,2010-2012,8,8,0,231,50,28.87,379,60.94,0,1,0
314,AB Barath (WI),A,2011-2011,6,6,1,163,113,32.6,233,69.95,1,0,2
315,AB Barath (WI),C,2010-2012,14,14,1,394,113,30.3,612,64.37,1,1,2
316,AB Barath (WI),B,2011-2011,6,6,1,163,113,32.6,233,69.95,1,0,2
317,AB Barath (WI),O,2010-2012,8,8,0,231,50,28.87,379,60.94,0,1,0
318,AB de Villiers (Afr/SA),N,2005-2017,53,51,5,2063,162*,44.84,2088,98.8,5,10,6
319,AB de Villiers (Afr/SA),C,2005-2018,228,218,39,9577,176,53.5,9473,101.09,25,53,7
320,AB de Villiers (Afr/SA),B,2005-2015,32,31,5,1618,134,62.23,1526,106.02,8,6,0
321,AB de Villiers (Afr/SA),S,2005-2018,144,137,27,6075,176,55.22,5899,102.98,11,39,2
322,AB de Villiers (SA),H,2005-2018,95,91,15,3994,176,52.55,3904,102.3,9,25,0
323,AB de Villiers (SA),A,2005-2017,80,76,19,3520,146,61.75,3481,101.12,11,18,1
324,AB de Villiers (SA),O,2005-2016,52,50,7,1884,146,43.81,2048,91.99,6,8,5
325,AB Dinda (IND),H,2012-2013,3,2,0,3,3,1.5,6,50,0,0,1
326,AB Dinda (IND),A,2010-2012,7,2,0,18,16,9,29,62.06,0,0,0
327,AB Dinda (IND),N,2010-2012,3,1,0,0,0,0,1,0,0,0,1
328,AB Dinda (IND),C,2010-2013,13,5,0,21,16,4.2,36,58.33,0,0,2
329,AB Dinda (IND),B,2010-2013,9,3,0,5,3,1.66,18,27.77,0,0,1
330,AB Dinda (IND),O,2010-2010,4,2,0,16,16,8,18,88.88,0,0,1
331,Abdul Jabbar (CAN),A,2007-2007,2,2,0,59,44,29.5,82,71.95,0,0,0
332,Abdul Jabbar (CAN),C,2007-2007,2,2,0,59,44,29.5,82,71.95,0,0,0
333,Abdul Jabbar (CAN),O,2007-2007,2,2,0,59,44,29.5,82,71.95,0,0,0
334,Abdul Qadir (PAK),H,1984-1990,30,20,9,187,37,17,200,93.5,0,0,3
335,Abdul Qadir (PAK),A,1983-1990,30,21,3,233,41,12.94,305,76.39,0,0,2
336,Abdul Qadir (PAK),N,1983-1993,44,27,14,221,41*,17,344,64.24,0,0,1
337,Abdul Qadir (PAK),C,1983-1993,104,68,26,641,41*,15.26,849,75.5,0,0,6
338,Abdul Qadir (PAK),B,1986-1989,23,13,3,163,39,16.3,201,81.09,0,0,0
339,Abdul Qadir (PAK),S,1983-1990,27,24,11,207,41*,15.92,335,61.79,0,0,2
340,Abdul Qadir (PAK),O,1984-1993,54,31,12,271,37,14.26,313,86.58,0,0,4
341,Abdul Razzaq (Asia/PAK),N,1997-2011,125,103,21,2087,109*,25.45,2773,75.26,1,9,9
342,Abdul Razzaq (Asia/PAK),C,1996-2011,265,228,57,5080,112,29.7,6252,81.25,3,23,14
343,Abdul Razzaq (Asia/PAK),S,1998-2011,88,79,11,1800,112,26.47,2548,70.64,1,10,4
344,Abdul Razzaq (PAK),H,1996-2006,48,41,17,1057,107*,44.04,910,116.15,1,5,1
345,Abdul Razzaq (PAK),A,1998-2011,92,84,19,1936,112,29.78,2569,75.36,1,9,4
346,Abdul Razzaq (PAK),B,1997-2011,52,46,14,856,88,26.75,1146,74.69,0,2,3
347,Abdul Razzaq (PAK),O,1996-2011,125,103,32,2424,109*,34.14,2558,94.76,2,11,7
348,Abdul Rehman (UAE),N,2004-2004,1,1,0,1,1,1,13,7.69,0,0,0
349,Abdul Rehman (UAE),C,2004-2004,1,1,0,1,1,1,13,7.69,0,0,0
350,Abdul Rehman (UAE),B,2004-2004,1,1,0,1,1,1,13,7.69,0,0,0
351,Abdul Shakoor (UAE),H,2015-2015,2,2,0,44,24,22,79,55.69,0,0,0
352,Abdul Shakoor (UAE),N,2018-2018,1,1,0,10,10,10,23,43.47,0,0,0
353,Abdul Shakoor (UAE),C,2015-2018,3,3,0,54,24,18,102,52.94,0,0,0
354,Abdul Shakoor (UAE),O,2015-2018,3,3,0,54,24,18,102,52.94,0,0,0
355,Abdullah Mazari (AFG),A,2010-2010,2,1,0,3,3,3,16,18.75,0,0,0
356,Abdullah Mazari (AFG),C,2010-2010,2,1,0,3,3,3,16,18.75,0,0,0
357,Abdullah Mazari (AFG),O,2010-2010,2,1,0,3,3,3,16,18.75,0,0,0
358,Abdullah Shafique (PAK),H,2023-2023,2,2,0,26,19,13,37,70.27,0,0,0
359,Abdullah Shafique (PAK),A,2022-2022,1,1,0,2,2,2,5,40,0,0,0
360,Abdullah Shafique (PAK),C,2022-2023,3,3,0,28,19,9.33,42,66.66,0,0,0
361,Abdullah Shafique (PAK),O,2022-2023,3,3,0,28,19,9.33,42,66.66,0,0,0
362,Abdur Rauf (PAK),H,2008-2008,3,-,-,-,-,-,-,-,-,-,-
363,Abdur Rauf (PAK),N,2008-2008,1,-,-,-,-,-,-,-,-,-,-
364,Abdur Rauf (PAK),C,2008-2008,4,-,-,-,-,-,-,-,-,-,-
365,Abdur Rauf (PAK),O,2008-2008,4,-,-,-,-,-,-,-,-,-,-
366,Abdur Razzak (BAN),H,2005-2014,79,44,14,244,27,8.13,313,77.95,0,0,7
367,Abdur Razzak (BAN),A,2004-2014,51,40,21,419,53*,22.05,545,76.88,0,1,3
368,Abdur Razzak (BAN),N,2004-2010,23,13,4,116,22*,12.88,162,71.6,0,0,2
369,Abdur Razzak (BAN),C,2004-2014,153,97,39,779,53*,13.43,1020,76.37,0,1,12
370,Abdur Razzak (BAN),B,2004-2014,94,55,17,353,28,9.28,448,78.79,0,0,7
371,Abdur Razzak (BAN),S,2007-2010,11,10,3,106,27,15.14,184,57.6,0,0,1
372,Abdur Razzak (BAN),O,2006-2014,48,32,19,320,53*,24.61,388,82.47,0,1,4
373,Abdur Rehman (PAK),H,2006-2007,7,4,1,47,31,15.66,65,72.3,0,0,0
374,Abdur Rehman (PAK),A,2007-2014,11,9,1,43,22,5.37,95,45.26,0,0,3
375,Abdur Rehman (PAK),N,2007-2013,13,10,4,52,12*,8.66,103,50.48,0,0,1
376,Abdur Rehman (PAK),C,2006-2014,31,23,6,142,31,8.35,263,53.99,0,0,4
377,Abdur Rehman (PAK),B,2007-2014,10,7,2,21,8,4.2,38,55.26,0,0,1
378,Abdur Rehman (PAK),S,2007-2013,3,3,0,22,22,7.33,59,37.28,0,0,2
379,Abdur Rehman (PAK),O,2006-2013,18,13,4,99,31,11,166,59.63,0,0,1
380,Abid Ali (PAK),H,2019-2020,3,3,0,117,74,39,121,96.69,0,1,0
381,Abid Ali (PAK),A,2019-2019,1,1,0,5,5,5,9,55.55,0,0,0
382,Abid Ali (PAK),N,2019-2019,2,2,0,112,112,56,120,93.33,1,0,1
383,Abid Ali (PAK),C,2019-2020,6,6,0,234,112,39,250,93.6,1,1,1
384,Abid Ali (PAK),S,2019-2019,1,1,0,5,5,5,9,55.55,0,0,0
385,Abid Ali (PAK),O,2019-2020,5,5,0,229,112,45.8,241,95.02,1,1,1
386,Abu Hider (BAN),H,2018-2018,1,-,-,-,-,-,-,-,-,-,-
387,Abu Hider (BAN),N,2018-2018,1,1,0,1,1,1,11,9.09,0,0,0
388,Abu Hider (BAN),C,2018-2018,2,1,0,1,1,1,11,9.09,0,0,0
389,Abu Hider (BAN),B,2018-2018,1,-,-,-,-,-,-,-,-,-,-
390,Abu Hider (BAN),O,2018-2018,1,1,0,1,1,1,11,9.09,0,0,0
391,Abu Jayed (BAN),A,2019-2019,1,-,-,-,-,-,-,-,-,-,-
392,Abu Jayed (BAN),N,2019-2019,1,-,-,-,-,-,-,-,-,-,-
393,Abu Jayed (BAN),C,2019-2019,2,-,-,-,-,-,-,-,-,-,-
394,Abu Jayed (BAN),O,2019-2019,2,-,-,-,-,-,-,-,-,-,-
395,Abul Hasan (BAN),H,2012-2018,6,2,0,8,7,4,10,80,0,0,0
396,Abul Hasan (BAN),A,2013-2013,1,1,0,3,3,3,6,50,0,0,0
397,Abul Hasan (BAN),C,2012-2018,7,3,0,11,7,3.66,16,68.75,0,0,0
398,Abul Hasan (BAN),B,2012-2018,7,3,0,11,7,3.66,16,68.75,0,0,0
399,AC Agar (AUS),H,2020-2022,5,3,1,46,28,23,42,109.52,0,0,1
400,AC Agar (AUS),A,2015-2023,16,14,3,228,46,20.72,277,82.31,0,0,2
401,AC Agar (AUS),C,2015-2023,21,17,4,274,46,21.07,319,85.89,0,0,3
402,AC Agar (AUS),B,2017-2023,7,6,2,65,25,16.25,77,84.41,0,0,1
403,AC Agar (AUS),S,2015-2022,13,10,1,190,46,21.11,209,90.9,0,0,2
404,AC Agar (AUS),O,2021-2021,1,1,1,19,19*,-,33,57.57,0,0,0
405,AC Bedade (IND),H,1994-1994,5,4,2,80,51,40,91,87.91,0,1,0
406,AC Bedade (IND),A,1994-1994,4,3,1,32,21,16,39,82.05,0,0,0
407,AC Bedade (IND),N,1994-1994,4,3,0,46,44,15.33,53,86.79,0,0,0
408,AC Bedade (IND),C,1994-1994,13,10,3,158,51,22.57,183,86.33,0,1,0
409,AC Bedade (IND),B,1994-1994,9,7,3,106,51,26.5,125,84.8,0,1,0
410,AC Bedade (IND),O,1994-1994,4,3,0,52,44,17.33,58,89.65,0,0,0
411,AC Botha (IRE),H,2006-2009,12,11,2,274,52,30.44,369,74.25,0,1,1
412,AC Botha (IRE),A,2006-2011,15,14,0,247,34,17.64,376,65.69,0,0,1
413,AC Botha (IRE),N,2006-2011,15,13,2,145,56,13.18,225,64.44,0,1,3
414,AC Botha (IRE),C,2006-2011,42,38,4,666,56,19.58,970,68.65,0,2,5
415,AC Botha (IRE),B,2008-2011,5,5,0,80,34,16,110,72.72,0,0,1
416,AC Botha (IRE),S,2009-2009,1,1,1,15,15*,-,14,107.14,0,0,0
417,AC Botha (IRE),O,2006-2010,36,32,3,571,56,19.68,846,67.49,0,2,4
418,AC Cummins (CAN/WI),A,1991-2007,31,22,5,197,44*,11.58,260,75.76,0,0,1
419,AC Cummins (CAN/WI),N,1991-2007,36,22,6,225,41,14.06,261,86.2,0,0,3
420,AC Cummins (CAN/WI),C,1991-2007,76,49,13,486,44*,13.5,586,82.93,0,0,4
421,AC Cummins (CAN/WI),O,1991-2007,32,18,5,123,24,9.46,132,93.18,0,0,2
422,AC Cummins (WI),H,1992-1994,9,5,2,64,24,21.33,65,98.46,0,0,0
423,AC Cummins (WI),B,1993-1994,17,15,1,222,41,15.85,262,84.73,0,0,1
424,AC Cummins (WI),S,1991-1995,27,16,7,141,44*,15.66,192,73.43,0,0,1
425,AC Dale (AUS),H,1997-2000,13,5,2,27,15,9,54,50,0,0,1
426,AC Dale (AUS),A,1997-1999,13,6,5,48,15*,48,77,62.33,0,0,0
427,AC Dale (AUS),N,1998-1999,4,1,1,3,3*,-,5,60,0,0,0
428,AC Dale (AUS),C,1997-2000,30,12,8,78,15*,19.5,136,57.35,0,0,1
429,AC Dale (AUS),B,1998-1999,2,1,1,4,4*,-,6,66.66,0,0,0
430,AC Dale (AUS),S,1997-2000,25,11,7,74,15*,18.5,130,56.92,0,0,1
431,AC Dale (AUS),O,1998-1999,3,-,-,-,-,-,-,-,-,-,-
432,AC Dawson (SA),H,2001-2001,1,-,-,-,-,-,-,-,-,-,-
433,AC Dawson (SA),A,2003-2004,9,4,2,52,23*,26,58,89.65,0,0,0
434,AC Dawson (SA),N,1998-2003,9,3,2,17,7*,17,9,188.88,0,0,0
435,AC Dawson (SA),C,1998-2004,19,7,4,69,23*,23,67,102.98,0,0,0
436,AC Dawson (SA),B,1998-2004,11,5,3,40,15,20,33,121.21,0,0,0
437,AC Dawson (SA),S,2001-2003,3,-,-,-,-,-,-,-,-,-,-
438,AC Dawson (SA),O,1999-2003,5,2,1,29,23*,29,34,85.29,0,0,0
439,AC Evans (SCOT),H,2009-2019,16,5,1,17,9*,4.25,33,51.51,0,0,1
440,AC Evans (SCOT),A,2014-2021,9,5,2,28,22,9.33,47,59.57,0,0,1
441,AC Evans (SCOT),N,2015-2021,16,8,5,55,28,18.33,77,71.42,0,0,0
442,AC Evans (SCOT),C,2009-2021,41,18,8,100,28,10,157,63.69,0,0,2
443,AC Evans (SCOT),S,2015-2015,4,4,2,38,28,19,57,66.66,0,0,0
444,AC Evans (SCOT),O,2009-2023,38,15,6,62,22,6.88,100,62,0,0,3
445,AC Gilchrist (AUS),H,1997-2008,115,110,3,3960,172,37,4010,98.75,9,19,8
446,AC Gilchrist (AUS),A,1997-2007,110,107,3,3642,128,35.01,3778,96.4,6,21,7
447,AC Gilchrist (AUS),B,1996-2007,47,45,1,1501,111,34.11,1533,97.91,1,12,4
448,AC Gilchrist (AUS),O,1998-2007,45,45,2,1548,149,36,1701,91,2,7,1
449,AC Gilchrist (AUS/ICC),N,1996-2007,62,62,5,2017,149,35.38,2134,94.51,1,15,4
450,AC Gilchrist (AUS/ICC),C,1996-2008,287,279,11,9619,172,35.89,9922,96.94,16,55,19
451,AC Gilchrist (AUS/ICC),S,1997-2008,195,189,8,6570,172,36.29,6688,98.23,13,36,14
452,AC Hudson (SA),H,1992-1997,35,35,0,1097,108,31.34,1841,59.58,1,8,2
453,AC Hudson (SA),A,1991-1997,25,24,0,505,62,21.04,865,58.38,0,2,2
454,AC Hudson (SA),N,1992-1997,29,29,1,957,161,34.17,1254,76.31,1,8,2
455,AC Hudson (SA),C,1991-1997,89,88,1,2559,161,29.41,3960,64.62,2,18,6
456,AC Hudson (SA),B,1991-1996,17,16,0,403,68,25.18,656,61.43,0,3,1
457,AC Hudson (SA),S,1992-1997,49,49,0,1453,108,29.65,2424,59.94,1,11,3
458,AC Hudson (SA),O,1992-1997,23,23,1,703,161,31.95,880,79.88,1,4,2
459,AC Parore (NZ),H,1992-2001,75,63,12,1136,61*,22.27,1716,66.2,0,1,9
460,AC Parore (NZ),A,1992-2002,50,46,6,1084,108,27.1,1541,70.34,1,4,3
461,AC Parore (NZ),N,1994-2002,54,52,14,1094,93,28.78,1610,67.95,0,9,7
462,AC Parore (NZ),C,1992-2002,179,161,32,3314,108,25.68,4867,68.09,1,14,19
463,AC Parore (NZ),B,1992-2001,30,30,6,664,96,27.66,993,66.86,0,6,3
464,AC Parore (NZ),S,1992-2002,114,97,21,1800,108,23.68,2599,69.25,1,4,13
465,AC Parore (NZ),O,1992-2000,35,34,5,850,93,29.31,1275,66.66,0,4,3
466,AC Valthapa (UAE),A,2023-2023,2,1,0,14,14,14,22,63.63,0,0,0
467,AC Valthapa (UAE),N,2023-2023,1,-,-,-,-,-,-,-,-,-,-
468,AC Valthapa (UAE),C,2023-2023,3,1,0,14,14,14,22,63.63,0,0,0
469,AC Valthapa (UAE),O,2023-2023,3,1,0,14,14,14,22,63.63,0,0,0
470,AC Voges (AUS),H,2010-2013,7,7,3,313,112*,78.25,325,96.3,1,1,0
471,AC Voges (AUS),A,2007-2013,22,19,6,437,76*,33.61,535,81.68,0,2,0
472,AC Voges (AUS),N,2013-2013,2,2,0,120,71,60,138,86.95,0,1,0
473,AC Voges (AUS),C,2007-2013,31,28,9,870,112*,45.78,998,87.17,1,4,0
474,AC Voges (AUS),B,2009-2013,11,10,3,228,76*,32.57,280,81.42,0,1,0
475,AC Voges (AUS),S,2007-2013,18,17,6,570,112*,51.81,654,87.15,1,2,0
476,AC Voges (AUS),O,2009-2013,2,1,0,72,72,72,64,112.5,0,1,0
477,AC Waller (ZIM),H,1992-1997,10,10,0,182,48,18.2,279,65.23,0,0,2
478,AC Waller (ZIM),A,1987-1997,10,10,0,210,52,21,350,60,0,1,1
479,AC Waller (ZIM),N,1987-1997,19,18,3,426,83*,28.4,543,78.45,0,3,1
480,AC Waller (ZIM),C,1987-1997,39,38,3,818,83*,23.37,1172,69.79,0,4,4
481,AC Waller (ZIM),B,1987-1996,16,15,1,383,67,27.35,589,65.02,0,2,0
482,AC Waller (ZIM),S,1992-1997,13,13,2,253,83*,23,304,83.22,0,2,2
483,AC Waller (ZIM),O,1992-1997,10,10,0,182,48,18.2,279,65.23,0,0,2
484,ACI Lock (ZIM),A,1996-1996,4,1,1,2,2*,-,4,50,0,0,0
485,ACI Lock (ZIM),N,1996-1996,4,2,1,6,5,6,16,37.5,0,0,0
486,ACI Lock (ZIM),C,1996-1996,8,3,2,8,5,8,20,40,0,0,0
487,ACI Lock (ZIM),B,1996-1996,6,3,2,8,5,8,20,40,0,0,0
488,ACI Lock (ZIM),S,1996-1996,2,-,-,-,-,-,-,-,-,-,-
489,ACL Richards (WI),N,2007-2007,1,1,0,2,2,2,2,100,0,0,0
490,ACL Richards (WI),C,2007-2007,1,1,0,2,2,2,2,100,0,0,0
491,ACL Richards (WI),O,2007-2007,1,1,0,2,2,2,2,100,0,0,0
492,AD Brown (ENG),H,1996-2001,11,11,0,278,118,25.27,314,88.53,1,1,2
493,AD Brown (ENG),N,1997-1998,5,5,0,76,41,15.2,113,67.25,0,0,0
494,AD Brown (ENG),C,1996-2001,16,16,0,354,118,22.12,427,82.9,1,1,2
495,AD Brown (ENG),B,1998-1998,1,1,0,6,6,6,10,60,0,0,0
496,AD Brown (ENG),S,1996-2001,11,11,0,278,118,25.27,314,88.53,1,1,2
497,AD Brown (ENG),O,1997-1997,4,4,0,70,41,17.5,103,67.96,0,0,0
498,AD Gaekwad (IND),H,1983-1987,3,3,0,12,12,4,38,31.57,0,0,2
499,AD Gaekwad (IND),A,1975-1984,7,7,1,166,78*,27.66,307,54.07,0,1,0
500,AD Gaekwad (IND),N,1975-1979,5,4,0,91,37,22.75,164,55.48,0,0,0
501,AD Gaekwad (IND),C,1975-1987,15,14,1,269,78*,20.69,509,52.84,0,1,2
502,AD Gaekwad (IND),B,1983-1987,3,3,0,12,12,4,38,31.57,0,0,2
503,AD Gaekwad (IND),S,1975-1979,8,7,0,129,37,18.42,249,51.8,0,0,0
504,AD Gaekwad (IND),O,1978-1984,4,4,1,128,78*,42.66,222,57.65,0,1,0
505,AD Hales (ENG),H,2014-2018,40,39,3,1304,171,36.22,1256,103.82,3,6,3
506,AD Hales (ENG),A,2014-2019,24,22,0,880,112,40,1002,87.82,2,8,2
507,AD Hales (ENG),N,2015-2015,6,6,0,235,109,39.16,269,87.36,1,0,0
508,AD Hales (ENG),C,2014-2019,70,67,3,2419,171,37.79,2527,95.72,6,14,5
509,AD Hales (ENG),B,2014-2018,7,7,0,69,27,9.85,100,69,0,0,2
510,AD Hales (ENG),S,2014-2018,53,52,3,1912,171,39.02,1954,97.85,4,12,3
511,AD Hales (ENG),O,2015-2019,10,8,0,438,110,54.75,473,92.6,2,2,0
512,AD Mascarenhas (ENG),H,2007-2009,12,9,1,151,52,18.87,131,115.26,0,1,1
513,AD Mascarenhas (ENG),A,2008-2009,8,4,1,94,36,31.33,126,74.6,0,0,1
514,AD Mascarenhas (ENG),C,2007-2009,20,13,2,245,52,22.27,257,95.33,0,1,2
515,AD Mascarenhas (ENG),S,2007-2009,15,10,2,180,52,22.5,143,125.87,0,1,1
516,AD Mascarenhas (ENG),O,2009-2009,5,3,0,65,36,21.66,114,57.01,0,0,1
517,AD Mathews (SL),H,2009-2020,101,81,20,2314,97*,37.93,2780,83.23,0,18,7
518,AD Mathews (SL),A,2008-2023,74,66,18,2228,139*,46.41,2560,87.03,2,14,6
519,AD Mathews (SL),N,2009-2019,45,43,10,1311,113,39.72,1697,77.25,1,8,3
520,AD Mathews (SL),C,2008-2023,220,190,48,5853,139*,41.21,7037,83.17,3,40,16
521,AD Mathews (SL),B,2009-2020,123,103,33,3293,139*,47.04,3876,84.95,2,24,7
522,AD Mathews (SL),S,2009-2023,70,61,12,1861,113,37.97,2234,83.3,1,13,7
523,AD Mathews (SL),O,2008-2021,27,26,3,699,75,30.39,927,75.4,0,3,2
524,AD Mullally (ENG),H,1996-2001,24,12,4,18,6,2.25,102,17.64,0,0,4
525,AD Mullally (ENG),A,1996-2001,20,11,4,66,20,9.42,121,54.54,0,0,2
526,AD Mullally (ENG),N,1999-1999,6,2,2,2,2*,-,15,13.33,0,0,0
527,AD Mullally (ENG),C,1996-2001,50,25,10,86,20,5.73,238,36.13,0,0,6
528,AD Mullally (ENG),B,2001-2001,3,3,1,9,8*,4.5,25,36,0,0,1
529,AD Mullally (ENG),S,1996-2001,39,17,6,50,14*,4.54,163,30.67,0,0,4
530,AD Mullally (ENG),O,1996-2000,8,5,3,27,20,13.5,50,54,0,0,1
531,AD Poynter (IRE),H,2008-2014,7,5,2,74,22*,24.66,142,52.11,0,0,0
532,AD Poynter (IRE),A,2008-2014,6,6,0,95,51,15.83,133,71.42,0,1,1
533,AD Poynter (IRE),N,2008-2010,6,5,1,86,78,21.5,137,62.77,0,1,2
534,AD Poynter (IRE),C,2008-2014,19,16,3,255,78,19.61,412,61.89,0,2,3
535,AD Poynter (IRE),O,2008-2014,19,16,3,255,78,19.61,412,61.89,0,2,3
536,AD Russell (WI),H,2011-2018,18,12,3,380,92*,42.22,299,127.09,0,2,0
537,AD Russell (WI),A,2011-2019,27,26,4,503,64*,22.86,384,130.98,0,2,4
538,AD Russell (WI),N,2011-2019,11,9,2,151,49,21.57,111,136.03,0,0,2
539,AD Russell (WI),C,2011-2019,56,47,9,1034,92*,27.21,794,130.22,0,4,6
540,AD Russell (WI),B,2011-2015,18,17,2,317,53,21.13,260,121.92,0,1,3
541,AD Russell (WI),S,2012-2019,20,18,4,337,64*,24.07,235,143.4,0,1,3
542,AD Russell (WI),O,2011-2018,18,12,3,380,92*,42.22,299,127.09,0,2,0
543,Adeel Raja (NED),H,2008-2010,7,2,0,0,0,0,4,0,0,0,2
544,Adeel Raja (NED),A,2002-2011,6,5,0,13,6,2.6,86,15.11,0,0,1
545,Adeel Raja (NED),N,2002-2011,8,5,2,15,8*,5,49,30.61,0,0,1
546,Adeel Raja (NED),C,2002-2011,21,12,2,28,8*,2.8,139,20.14,0,0,4
547,Adeel Raja (NED),B,2002-2011,4,4,0,7,5,1.75,34,20.58,0,0,2
548,Adeel Raja (NED),S,2003-2003,3,2,1,2,2,2,15,13.33,0,0,0
549,Adeel Raja (NED),O,2007-2010,14,6,1,19,8*,3.8,90,21.11,0,0,2
550,ADG Roberts (NZ),A,1976-1976,1,1,0,16,16,16,24,66.66,0,0,0
551,ADG Roberts (NZ),C,1976-1976,1,1,0,16,16,16,24,66.66,0,0,0
552,ADG Roberts (NZ),O,1976-1976,1,1,0,16,16,16,24,66.66,0,0,0
553,Adhitya Shetty (UAE),O,2023-2023,1,-,-,-,-,-,-,-,-,-,-
554,ADJ Pitcher (BMUDA),A,2007-2007,2,2,0,12,12,6,16,75,0,0,1
555,ADJ Pitcher (BMUDA),N,2007-2007,1,1,0,8,8,8,12,66.66,0,0,0
556,ADJ Pitcher (BMUDA),C,2007-2007,3,3,0,20,12,6.66,28,71.42,0,0,1
557,ADJ Pitcher (BMUDA),O,2007-2007,3,3,0,20,12,6.66,28,71.42,0,0,1
558,Adnan Akmal (PAK),A,2011-2011,3,2,1,51,27,51,65,78.46,0,0,0
559,Adnan Akmal (PAK),N,2012-2012,2,2,0,11,9,5.5,24,45.83,0,0,0
560,Adnan Akmal (PAK),C,2011-2012,5,4,1,62,27,20.66,89,69.66,0,0,0
561,Adnan Akmal (PAK),O,2011-2012,5,4,1,62,27,20.66,89,69.66,0,0,0
562,Adnan Mufti (UAE),H,2017-2018,11,9,2,187,43*,26.71,259,72.2,0,0,0
563,Adnan Mufti (UAE),A,2018-2018,1,1,1,10,10*,-,13,76.92,0,0,0
564,Adnan Mufti (UAE),N,2018-2018,6,6,1,133,57*,26.6,137,97.08,0,1,0
565,Adnan Mufti (UAE),C,2017-2018,18,16,4,330,57*,27.5,409,80.68,0,1,0
566,Adnan Mufti (UAE),O,2017-2018,18,16,4,330,57*,27.5,409,80.68,0,1,0
567,ADR Campbell (ZIM),H,1992-2002,58,58,7,1694,131*,33.21,2571,65.88,2,11,4
568,ADR Campbell (ZIM),A,1992-2002,69,68,3,2063,124,31.73,3075,67.08,2,13,0
569,ADR Campbell (ZIM),N,1992-2003,61,58,4,1428,105*,26.44,2188,65.26,3,6,7
570,ADR Campbell (ZIM),C,1992-2003,188,184,14,5185,131*,30.5,7834,66.18,7,30,11
571,ADR Campbell (ZIM),B,1993-2002,41,39,0,1248,102,32,1883,66.27,2,9,4
572,ADR Campbell (ZIM),S,1992-2003,54,53,2,1365,124,26.76,2118,64.44,2,6,2
573,ADR Campbell (ZIM),O,1992-2002,93,92,12,2572,131*,32.15,3833,67.1,3,15,5
574,ADS Fletcher (WI),H,2008-2016,19,19,0,284,52,14.94,422,67.29,0,1,1
575,ADS Fletcher (WI),A,2015-2015,3,3,0,9,6,3,30,30,0,0,1
576,ADS Fletcher (WI),N,2009-2009,3,3,0,61,54,20.33,97,62.88,0,1,1
577,ADS Fletcher (WI),C,2008-2016,25,25,0,354,54,14.16,549,64.48,0,2,3
578,ADS Fletcher (WI),B,2015-2015,3,3,0,9,6,3,30,30,0,0,1
579,ADS Fletcher (WI),S,2009-2009,3,3,0,61,54,20.33,97,62.88,0,1,1
580,ADS Fletcher (WI),O,2008-2016,19,19,0,284,52,14.94,422,67.29,0,1,1
581,AE Greenidge (WI),H,1978-1978,1,1,0,23,23,23,33,69.69,0,0,0
582,AE Greenidge (WI),C,1978-1978,1,1,0,23,23,23,33,69.69,0,0,0
583,AE Greenidge (WI),O,1978-1978,1,1,0,23,23,23,33,69.69,0,0,0
584,AF Buurman (NED),H,2007-2010,9,5,1,33,23,8.25,45,73.33,0,0,1
585,AF Buurman (NED),A,2007-2011,4,4,1,73,34,24.33,87,83.9,0,0,1
586,AF Buurman (NED),N,2007-2011,4,2,0,34,26,17,47,72.34,0,0,0
587,AF Buurman (NED),C,2007-2011,17,11,2,140,34,15.55,179,78.21,0,0,2
588,AF Buurman (NED),B,2011-2011,2,2,0,26,26,13,32,81.25,0,0,1
589,AF Buurman (NED),O,2007-2010,15,9,2,114,34,16.28,147,77.55,0,0,1
590,AF Giles (ENG),H,1997-2005,31,16,8,172,39,21.5,204,84.31,0,0,1
591,AF Giles (ENG),A,1999-2005,26,14,2,177,41,14.75,298,59.39,0,0,1
592,AF Giles (ENG),N,1998-2003,5,5,3,36,17,18,49,73.46,0,0,0
593,AF Giles (ENG),C,1997-2005,62,35,13,385,41,17.5,551,69.87,0,0,2
